time,wx,wy,wz
24.843273162841797,-0.42,0.11,0.25
24.85354232788086,-0.37,-0.02,0.36
24.863330125808716,-0.32,0.03,0.4
24.88280725479126,-0.12,0.57,0.29
24.885141134262085,-0.12,0.57,0.29
24.893044233322144,0.04,0.79,0.1
24.902966022491455,0.17,0.75,-0.11
24.912964344024658,0.22,0.41,-0.25
24.9227511882782,0.22,-0.08,-0.36
24.932815074920654,0.17,-0.5,-0.49
24.94263219833374,0.13,-0.71,-0.56
24.952649116516113,0.07,-0.76,-0.54
24.962982177734375,0.01,-0.79,-0.44
24.973690032958984,-0.03,-0.86,-0.26
24.991924285888672,-0.07,-0.93,-0.07
24.99436116218567,-0.09,-0.86,0.13
25.002220153808594,-0.1,-0.58,0.36
25.012267112731934,-0.05,-0.09,0.64
25.021981239318848,0.08,0.53,0.86
25.03210210800171,0.24,1.19,0.91
25.0418221950531,0.4,1.79,0.75
25.052175045013428,0.49,2.13,0.43
25.061808109283447,0.47,1.96,0.09
25.072554111480713,0.39,1.2,-0.19
25.090177059173584,0.28,0.09,-0.4
25.092522144317627,0.21,-0.91,-0.53
25.10143518447876,0.17,-1.4,-0.64
25.1115140914917,0.16,-1.42,-0.76
25.121203184127808,0.15,-1.22,-0.84
25.13143014907837,0.13,-1.02,-0.82
25.141332149505615,0.09,-0.89,-0.71
25.15119504928589,0.04,-0.82,-0.56
25.161105155944824,0.02,-0.7,-0.34
25.171187162399292,-0.01,-0.44,-0.09
25.19050621986389,-0.01,0.26,0.2
25.19296932220459,-0.01,0.26,0.2
25.20064401626587,-0.03,0.59,0.28
25.210793018341064,-0.04,0.84,0.29
25.22062921524048,-0.02,0.99,0.18
25.230921268463135,-0.01,0.95,0.05
25.240434169769287,-0.03,0.68,-0.08
25.250522136688232,-0.05,0.3,-0.19
25.26032829284668,-0.07,0.01,-0.28
25.270252227783203,-0.06,-0.09,-0.4
25.28887414932251,-0.05,-0.1,-0.51
25.29118323326111,-0.07,-0.17,-0.58
25.300084114074707,-0.09,-0.34,-0.6
25.31000018119812,-0.11,-0.57,-0.62
25.320130348205566,-0.14,-0.72,-0.63
25.329947233200073,-0.15,-0.7,-0.6
25.33973503112793,-0.14,-0.53,-0.48
25.349746227264404,-0.17,-0.19,-0.32
25.35969829559326,-0.2,0.18,-0.2
25.370078086853027,-0.23,0.37,-0.15
25.389933109283447,-0.32,0.03,-0.16
25.391788005828857,-0.32,0.03,-0.16
25.399202346801758,-0.34,-0.23,-0.11
25.409348011016846,-0.35,-0.31,-0.02
25.419021129608154,-0.35,-0.19,-0.02
25.429054260253906,-0.34,0.06,-0.09
25.438950061798096,-0.37,0.31,-0.18
25.449073314666748,-0.4,0.45,-0.26
25.45910120010376,-0.43,0.46,-0.29
25.469104290008545,-0.42,0.32,-0.35
25.488789081573486,-0.42,-0.12,-0.52
25.490272045135498,-0.42,-0.12,-0.52
25.498704195022583,-0.49,-0.22,-0.6
25.508525133132935,-0.55,-0.25,-0.63
25.51823616027832,-0.59,-0.22,-0.62
25.52846622467041,-0.63,-0.15,-0.58
25.538219213485718,-0.64,-0.15,-0.55
25.548192024230957,-0.64,-0.14,-0.54
25.55829906463623,-0.66,-0.07,-0.55
25.568355083465576,-0.71,0.07,-0.6
25.58809804916382,-0.77,0.23,-0.71
25.590782165527344,-0.77,0.23,-0.71
25.597921133041382,-0.79,0.15,-0.7
25.607770204544067,-0.84,0.02,-0.7
25.617744207382202,-0.9,-0.07,-0.7
25.62781000137329,-0.94,-0.06,-0.75
25.63784122467041,-0.98,0.04,-0.81
25.647590160369873,-1.02,0.13,-0.87
25.657575130462646,-1.08,0.12,-0.89
25.66762614250183,-1.13,0.02,-0.9
25.6879141330719,-1.18,-0.48,-0.9
25.689566135406494,-1.18,-0.48,-0.9
25.697208166122437,-1.17,-0.74,-0.89
25.707049131393433,-1.15,-0.78,-0.86
25.71695899963379,-1.12,-0.6,-0.79
25.72701406478882,-1.07,-0.27,-0.7
25.736772060394287,-0.99,0.02,-0.64
25.747045040130615,-0.85,0.12,-0.59
25.756844997406006,-0.67,-0.02,-0.53
25.76811122894287,-0.46,-0.32,-0.47
25.77674102783203,-0.21,-0.6,-0.38
25.79824209213257,0.26,-0.84,-0.11
25.799259185791016,0.26,-0.84,-0.11
25.806246280670166,0.45,-0.79,0.07
25.816364288330078,0.56,-0.57,0.26
25.82625722885132,0.61,-0.2,0.46
25.836188316345215,0.71,0.18,0.62
25.846184253692627,0.87,0.42,0.75
25.856194019317627,1.04,0.51,0.85
25.866172313690186,1.18,0.45,0.9
25.876928329467773,1.3,0.29,0.92
25.89606213569641,1.54,-0.1,0.96
25.89787721633911,1.54,-0.1,0.96
25.90554714202881,1.58,-0.25,0.99
25.915595054626465,1.56,-0.32,0.99
25.925438165664673,1.45,-0.27,1.0
25.935431003570557,1.37,-0.1,1.0
25.94573402404785,1.4,0.05,1.01
25.95517110824585,1.49,0.12,1.08
25.965416193008423,1.52,0.05,1.17
25.975199222564697,1.4,-0.07,1.27
25.994243144989014,1.2,-0.19,1.33
25.99689221382141,1.13,-0.26,1.28
26.004918098449707,1.18,-0.1,1.14
26.014809131622314,1.18,0.3,1.05
26.024898052215576,1.1,0.8,1.05
26.034805297851562,0.99,1.26,1.1
26.044617176055908,0.83,1.55,1.11
26.05448818206787,0.69,1.58,1.08
26.064393997192383,0.69,1.19,0.96
26.07524013519287,0.77,0.45,0.75
26.092701196670532,0.7,-0.24,0.6
26.095726013183594,0.52,-0.51,0.62
26.10413122177124,0.44,-0.32,0.69
26.11453628540039,0.48,0.13,0.6
26.123967170715332,0.53,0.5,0.37
26.13402819633484,0.51,0.48,0.16
26.143985271453857,0.42,0.04,0.1
26.15376901626587,0.34,-0.51,0.18
26.164100170135498,0.29,-0.79,0.22
26.174400329589844,0.24,-0.61,0.11
26.191728115081787,0.19,-0.07,-0.05
26.195099353790283,0.15,0.46,-0.1
26.203737258911133,0.12,0.61,-0.04
26.213380336761475,0.05,0.32,0.07
26.22333526611328,-0.04,-0.21,0.2
26.233285188674927,-0.11,-0.64,0.31
26.243276119232178,-0.15,-0.65,0.37
26.253175258636475,-0.16,-0.22,0.32
26.26312518119812,-0.14,0.42,0.24
26.273102283477783,-0.1,0.94,0.2
26.291916131973267,-0.11,1.12,0.17
26.294791221618652,-0.13,0.93,0.15
26.302525997161865,-0.14,0.51,0.14
26.312687158584595,-0.12,0.03,0.14
26.322588205337524,-0.14,-0.3,0.12
26.332475185394287,-0.15,-0.33,0.06
26.34264612197876,-0.12,-0.1,-0.02
26.352423191070557,-0.08,0.28,-0.11
26.36237120628357,-0.06,0.57,-0.21
26.372090339660645,-0.06,0.59,-0.3
26.388575077056885,-0.08,0.35,-0.33
26.391761302947998,-0.1,-0.02,-0.3
26.401939153671265,-0.11,-0.27,-0.27
26.411803245544434,-0.1,-0.28,-0.27
26.421892166137695,-0.07,-0.12,-0.25
26.431820154190063,-0.07,0.06,-0.22
26.441683292388916,-0.1,0.1,-0.21
26.451592206954956,-0.16,0.04,-0.15
26.461682319641113,-0.24,-0.01,-0.02
26.471461296081543,-0.29,-0.0,0.06
26.489505290985107,-0.32,0.04,0.1
26.491413116455078,-0.36,0.02,0.17
26.501235008239746,-0.42,-0.08,0.25
26.511141300201416,-0.42,-0.19,0.33
26.52117419242859,-0.4,-0.21,0.38
26.531100273132324,-0.34,-0.09,0.42
26.540969133377075,-0.25,0.15,0.42
26.55085802078247,-0.15,0.38,0.39
26.561135292053223,-0.1,0.48,0.28
26.57086420059204,-0.08,0.38,0.13
26.58201026916504,-0.03,0.13,-0.01
26.60063600540161,0.05,-0.46,-0.24
26.60302209854126,0.05,-0.46,-0.24
26.61063528060913,0.09,-0.65,-0.28
26.620365142822266,0.14,-0.69,-0.3
26.630451202392578,0.18,-0.59,-0.26
26.64027500152588,0.19,-0.38,-0.18
26.65022921562195,0.18,-0.14,-0.1
26.66023302078247,0.19,0.0,-0.02
26.66990900039673,0.2,0.01,0.05
26.680925130844116,0.22,-0.06,0.08
26.69844102859497,0.23,-0.12,0.09
26.700265169143677,0.27,-0.12,0.08
26.70963716506958,0.32,-0.02,0.07
26.719727039337158,0.37,0.17,0.01
26.729725122451782,0.42,0.34,-0.09
26.739413261413574,0.42,0.33,-0.17
26.749505043029785,0.32,0.09,-0.25
26.75948715209961,0.19,-0.26,-0.29
26.769322156906128,0.12,-0.54,-0.3
26.779423236846924,0.08,-0.61,-0.25
26.798299312591553,0.06,-0.5,-0.19
26.800657272338867,0.04,-0.35,-0.13
26.809030055999756,0.01,-0.23,-0.08
26.819032192230225,-0.05,-0.16,-0.0
26.82903003692627,-0.08,-0.12,0.03
26.83884906768799,-0.07,0.02,0.06
26.848806142807007,-0.06,0.32,0.09
26.858761310577393,-0.01,0.69,0.05
26.868889331817627,0.04,0.98,-0.07
26.879077196121216,0.05,1.0,-0.2
26.899453163146973,-0.08,0.11,-0.39
26.9010751247406,-0.08,0.11,-0.39
26.90809917449951,-0.16,-0.39,-0.44
26.918338298797607,-0.19,-0.69,-0.52
26.928194046020508,-0.18,-0.75,-0.56
26.937939167022705,-0.17,-0.61,-0.55
26.948073148727417,-0.18,-0.38,-0.51
26.957974195480347,-0.23,-0.13,-0.46
26.968242168426514,-0.29,0.02,-0.37
26.978076219558716,-0.3,0.02,-0.26
26.99801206588745,-0.33,-0.19,-0.03
26.99956512451172,-0.33,-0.19,-0.03
27.00771713256836,-0.39,-0.2,0.04
27.017556190490723,-0.43,-0.05,0.09
27.027517318725586,-0.4,0.26,0.14
27.037225246429443,-0.4,0.58,0.18
27.047227144241333,-0.42,0.79,0.17
27.057812213897705,-0.44,0.78,0.06
27.067382335662842,-0.48,0.49,-0.11
27.077367305755615,-0.54,0.02,-0.3
27.09781813621521,-0.59,-0.79,-0.48
27.099420070648193,-0.59,-0.79,-0.48
27.106654167175293,-0.57,-0.78,-0.48
27.116931200027466,-0.52,-0.54,-0.49
27.126870155334473,-0.48,-0.18,-0.5
27.13661813735962,-0.45,0.15,-0.49
27.146512031555176,-0.45,0.29,-0.5
27.156529188156128,-0.48,0.26,-0.55
27.166572093963623,-0.53,0.16,-0.58
27.17675518989563,-0.55,0.07,-0.55
27.196542263031006,-0.58,-0.03,-0.47
27.19816017150879,-0.58,-0.03,-0.47
27.205947160720825,-0.59,-0.02,-0.48
27.216190338134766,-0.61,0.11,-0.54
27.22608709335327,-0.63,0.27,-0.6
27.235907077789307,-0.66,0.36,-0.63
27.245859146118164,-0.72,0.32,-0.65
27.255629062652588,-0.77,0.15,-0.66
27.265822172164917,-0.82,0.0,-0.66
27.276247024536133,-0.83,-0.05,-0.69
27.296837329864502,-0.86,0.09,-0.85
27.297799110412598,-0.86,0.09,-0.85
27.30524516105652,-0.9,0.17,-0.91
27.31548500061035,-0.95,0.18,-0.92
27.325313091278076,-1.02,0.1,-0.92
27.335212230682373,-1.12,-0.08,-0.93
27.34511423110962,-1.21,-0.26,-0.91
27.355048179626465,-1.26,-0.38,-0.87
27.365199089050293,-1.27,-0.38,-0.84
27.37503433227539,-1.27,-0.3,-0.82
27.385789155960083,-1.27,-0.17,-0.8
27.404656171798706,-1.24,-0.05,-0.75
27.407121181488037,-1.24,-0.05,-0.75
27.41479516029358,-1.19,-0.15,-0.72
27.42455530166626,-1.12,-0.33,-0.7
27.434608221054077,-1.01,-0.48,-0.67
27.444441318511963,-0.86,-0.54,-0.63
27.454354286193848,-0.68,-0.51,-0.56
27.464104175567627,-0.45,-0.43,-0.45
27.474379062652588,-0.19,-0.34,-0.3
27.48539924621582,0.08,-0.27,-0.13
27.504003047943115,0.43,-0.18,0.23
27.50663113594055,0.43,-0.18,0.23
27.51398015022278,0.49,-0.09,0.39
27.523730278015137,0.53,0.05,0.51
27.533684253692627,0.62,0.19,0.61
27.543646335601807,0.76,0.27,0.67
27.553558349609375,0.93,0.31,0.67
27.563522338867188,1.06,0.32,0.66
27.573423147201538,1.17,0.28,0.69
27.583420276641846,1.28,0.18,0.74
27.60174012184143,1.38,0.01,0.79
27.604539155960083,1.47,-0.23,0.81
27.613300323486328,1.54,-0.47,0.82
27.622812271118164,1.6,-0.62,0.81
27.63315200805664,1.61,-0.62,0.84
27.642985343933105,1.59,-0.47,0.89
27.652895212173462,1.6,-0.23,0.96
27.66277027130127,1.63,0.02,1.04
27.672897338867188,1.61,0.23,1.09
27.683085203170776,1.5,0.37,1.1
27.70401906967163,1.29,0.27,1.12
27.70498514175415,1.29,0.27,1.12
27.71245527267456,1.33,0.08,1.16
27.72238516807556,1.3,-0.15,1.21
27.732239246368408,1.21,-0.34,1.23
27.742265224456787,1.09,-0.38,1.19
27.752132177352905,1.01,-0.28,1.12
27.762120246887207,0.99,-0.08,0.97
27.772452354431152,0.94,0.23,0.85
27.783050060272217,0.78,0.59,0.85
27.803104162216187,0.74,0.91,0.86
27.804076194763184,0.74,0.91,0.86
27.811753273010254,0.81,0.82,0.76
27.821839332580566,0.82,0.58,0.59
27.831650257110596,0.67,0.27,0.43
27.84148120880127,0.49,-0.04,0.38
27.851486206054688,0.38,-0.27,0.34
27.861557006835938,0.3,-0.35,0.34
27.871456146240234,0.23,-0.35,0.38
27.881429195404053,0.22,-0.33,0.33
27.90228033065796,0.1,-0.2,0.31
27.903253078460693,0.1,-0.2,0.31
27.911240100860596,-0.01,-0.12,0.39
27.920857191085815,-0.11,-0.01,0.45
27.93098211288452,-0.16,0.12,0.47
27.94083833694458,-0.17,0.29,0.49
27.950910091400146,-0.15,0.44,0.46
27.960633277893066,-0.13,0.51,0.41
27.970535278320312,-0.09,0.51,0.37
27.980515003204346,-0.03,0.51,0.28
27.998769283294678,0.05,0.58,0.11
28.001132011413574,0.09,0.65,-0.1
28.010375022888184,0.12,0.57,-0.29
28.020100116729736,0.13,0.3,-0.47
28.030229091644287,0.1,-0.09,-0.58
28.039982318878174,0.07,-0.43,-0.58
28.050074100494385,0.06,-0.58,-0.55
28.059805154800415,0.06,-0.52,-0.54
28.069709300994873,0.06,-0.36,-0.49
28.079766273498535,0.06,-0.21,-0.38
28.097877025604248,0.03,-0.12,-0.25
28.099724292755127,-0.06,-0.11,-0.11
28.109573125839233,-0.16,-0.13,0.07
28.11932611465454,-0.25,-0.11,0.28
28.129555225372314,-0.29,0.06,0.43
28.13918399810791,-0.27,0.41,0.49
28.14917516708374,-0.27,0.79,0.51
28.159263134002686,-0.29,0.99,0.46
28.16911816596985,-0.32,0.89,0.4
28.179523229599,-0.38,0.56,0.36
28.190124034881592,-0.42,0.17,0.29
28.2087881565094,-0.42,-0.08,0.01
28.21112632751465,-0.42,-0.08,0.01
28.2186861038208,-0.41,-0.01,-0.1
28.228524208068848,-0.41,-0.04,-0.16
28.238559246063232,-0.4,-0.22,-0.16
28.2486732006073,-0.36,-0.41,-0.06
28.258591175079346,-0.29,-0.42,0.06
28.268912315368652,-0.2,-0.17,0.12
28.278480052947998,-0.14,0.21,0.11
28.289464235305786,-0.1,0.43,0.1
28.308308124542236,-0.05,0.13,0.12
28.310160160064697,-0.05,0.13,0.12
28.317790031433105,-0.04,-0.02,0.05
28.32808017730713,-0.03,-0.03,-0.03
28.337786197662354,-0.05,-0.03,-0.09
28.34786033630371,-0.12,-0.2,-0.11
28.35801410675049,-0.15,-0.46,-0.05
28.367698192596436,-0.15,-0.61,0.06
28.37786626815796,-0.1,-0.54,0.17
28.387709140777588,-0.05,-0.27,0.24
28.407701015472412,0.03,0.27,0.35
28.409510135650635,0.03,0.27,0.35
28.41708517074585,0.06,0.29,0.31
28.427329063415527,0.13,0.28,0.3
28.43709421157837,0.23,0.38,0.21
28.447245121002197,0.33,0.55,0.0
28.457029342651367,0.4,0.6,-0.22
28.466917037963867,0.38,0.35,-0.4
28.47685718536377,0.31,-0.17,-0.5
28.487967014312744,0.23,-0.75,-0.52
28.50517511367798,0.17,-1.12,-0.49
28.507307052612305,0.16,-1.2,-0.39
28.51655626296997,0.22,-0.97,-0.25
28.526610136032104,0.27,-0.52,-0.12
28.53658103942871,0.32,0.04,-0.03
28.54643726348877,0.31,0.48,0.03
28.55624008178711,0.25,0.62,0.07
28.566269159317017,0.21,0.51,0.08
28.576407194137573,0.19,0.3,0.1
28.586228132247925,0.25,0.11,0.13
28.604716300964355,0.3,0.02,0.12
28.607466220855713,0.32,-0.0,0.04
28.615522146224976,0.36,0.1,-0.06
28.626087188720703,0.41,0.4,-0.24
28.635540008544922,0.44,0.64,-0.43
28.64558219909668,0.44,0.51,-0.57
28.6555233001709,0.38,0.07,-0.66
28.6655011177063,0.27,-0.43,-0.66
28.675467014312744,0.17,-0.72,-0.59
28.687912225723267,0.08,-0.71,-0.52
28.704891204833984,-0.12,-0.49,-0.41
28.707231998443604,-0.12,-0.49,-0.41
28.714985132217407,-0.21,-0.56,-0.28
28.725329160690308,-0.31,-0.64,-0.1
28.734936237335205,-0.38,-0.56,0.06
28.745017051696777,-0.4,-0.26,0.17
28.754998207092285,-0.4,0.17,0.29
28.76468324661255,-0.4,0.58,0.38
28.774662017822266,-0.42,0.75,0.38
28.785832166671753,-0.44,0.65,0.36
28.804508209228516,-0.48,0.24,0.15
28.806283235549927,-0.48,0.24,0.15
28.81450319290161,-0.44,0.12,0.01
28.8243670463562,-0.4,0.04,-0.15
28.834193229675293,-0.38,-0.04,-0.32
28.84450912475586,-0.37,-0.12,-0.44
28.85402822494507,-0.34,-0.18,-0.54
28.86418628692627,-0.31,-0.18,-0.59
28.87419319152832,-0.29,-0.19,-0.6
28.883857250213623,-0.29,-0.28,-0.54
28.90247631072998,-0.3,-0.41,-0.48
28.905177116394043,-0.3,-0.48,-0.45
28.913472175598145,-0.3,-0.34,-0.45
28.92363405227661,-0.3,0.03,-0.45
28.93376612663269,-0.28,0.52,-0.42
28.94346022605896,-0.28,0.92,-0.38
28.95328712463379,-0.29,0.98,-0.35
28.963372230529785,-0.31,0.66,-0.34
28.97330117225647,-0.36,0.17,-0.39
28.98317313194275,-0.39,-0.19,-0.47
28.994280338287354,-0.37,-0.22,-0.54
29.012752056121826,-0.32,0.34,-0.68
29.01496720314026,-0.32,0.34,-0.68
29.023152351379395,-0.34,0.46,-0.71
29.032692193984985,-0.39,0.29,-0.72
29.04284429550171,-0.42,-0.08,-0.71
29.052566051483154,-0.44,-0.44,-0.67
29.06264019012451,-0.46,-0.54,-0.65
29.072569131851196,-0.48,-0.35,-0.61
29.082524299621582,-0.52,-0.01,-0.55
29.093262195587158,-0.58,0.3,-0.49
29.109957218170166,-0.65,0.42,-0.46
29.11223316192627,-0.69,0.37,-0.46
29.122202157974243,-0.74,0.23,-0.48
29.132015228271484,-0.8,0.09,-0.52
29.14203715324402,-0.86,-0.04,-0.59
29.151870250701904,-0.93,-0.12,-0.67
29.16191005706787,-0.99,-0.19,-0.74
29.17173719406128,-1.01,-0.24,-0.77
29.181771278381348,-1.02,-0.3,-0.8
29.193028211593628,-1.06,-0.34,-0.85
29.211469173431396,-1.15,-0.32,-0.96
29.213805198669434,-1.15,-0.32,-0.96
29.22146511077881,-1.17,-0.24,-0.99
29.231224060058594,-1.18,-0.18,-1.03
29.24126625061035,-1.16,-0.28,-1.05
29.251179218292236,-1.13,-0.53,-1.06
29.26121711730957,-1.1,-0.8,-1.02
29.271037101745605,-1.07,-0.99,-0.91
29.281071186065674,-1.0,-1.04,-0.76
29.2918381690979,-0.9,-0.99,-0.57
29.309661149978638,-0.77,-0.87,-0.38
29.311744213104248,-0.6,-0.72,-0.19
29.32060432434082,-0.42,-0.5,-0.04
29.330687046051025,-0.23,-0.16,0.1
29.340737342834473,-0.07,0.18,0.24
29.350460052490234,0.15,0.38,0.36
29.36044406890869,0.37,0.42,0.42
29.37034320831299,0.57,0.35,0.41
29.38032102584839,0.72,0.29,0.41
29.39091730117798,0.85,0.25,0.43
29.408692121505737,0.97,0.23,0.44
29.41050434112549,1.09,0.18,0.48
29.420152187347412,1.15,0.05,0.54
29.429927349090576,1.2,-0.09,0.62
29.439921140670776,1.22,-0.19,0.73
29.449817180633545,1.26,-0.25,0.88
29.459688186645508,1.34,-0.28,0.97
29.46975326538086,1.43,-0.21,0.99
29.479642152786255,1.44,-0.05,1.0
29.489389181137085,1.44,0.1,1.08
29.50788927078247,1.45,0.2,1.16
29.51011610031128,1.43,0.25,1.22
29.51914405822754,1.39,0.23,1.27
29.52930521965027,1.37,0.19,1.3
29.53917932510376,1.36,0.24,1.34
29.549007177352905,1.3,0.31,1.4
29.55909013748169,1.21,0.3,1.46
29.56887722015381,1.09,0.24,1.45
29.57891821861267,1.0,0.13,1.36
29.589340209960938,1.0,0.01,1.23
29.60639524459839,1.0,-0.01,1.1
29.608870029449463,0.97,0.06,1.03
29.618553161621094,0.88,0.21,1.05
29.628328323364258,0.82,0.37,1.05
29.638333320617676,0.82,0.46,0.94
29.64836812019348,0.85,0.39,0.69
29.65837526321411,0.82,0.19,0.43
29.668273210525513,0.73,0.01,0.35
29.678336143493652,0.7,-0.06,0.4
29.689491271972656,0.72,0.07,0.41
29.7086181640625,0.73,0.36,0.12
29.710493087768555,0.73,0.36,0.12
29.71768808364868,0.61,0.29,0.03
29.727838039398193,0.41,0.04,0.08
29.737725257873535,0.26,-0.28,0.19
29.747677326202393,0.21,-0.45,0.21
29.757623195648193,0.23,-0.33,0.13
29.767316341400146,0.26,0.03,0.06
29.777695178985596,0.22,0.47,-0.0
29.78732419013977,0.16,0.72,-0.05
29.79852819442749,0.09,0.65,-0.07
29.81722927093506,-0.02,-0.18,-0.07
29.818952083587646,-0.02,-0.18,-0.07
29.826943159103394,-0.1,-0.53,-0.02
29.83704113960266,-0.13,-0.55,0.02
29.846903324127197,-0.07,-0.22,0.02
29.856918334960938,-0.05,0.31,-0.03
29.866835117340088,-0.09,0.64,-0.1
29.876769065856934,-0.17,0.51,-0.09
29.886518001556396,-0.24,0.05,0.01
29.897823333740234,-0.32,-0.45,0.15
29.91647720336914,-0.38,-0.43,0.33
29.918313026428223,-0.38,-0.43,0.33
29.926239013671875,-0.34,0.08,0.34
29.936281204223633,-0.26,0.63,0.29
29.946235179901123,-0.17,0.98,0.25
29.956393241882324,-0.11,1.07,0.18
29.965764045715332,-0.11,0.88,0.11
29.97601318359375,-0.14,0.5,0.04
29.985889196395874,-0.16,0.08,-0.01
29.99695634841919,-0.16,-0.2,-0.07
30.015778064727783,-0.16,-0.17,-0.12
30.017232179641724,-0.16,-0.17,-0.12
30.025429248809814,-0.15,-0.05,-0.11
30.035507202148438,-0.14,-0.0,-0.09
30.04566526412964,-0.13,-0.02,-0.03
30.05538821220398,-0.11,-0.05,0.07
30.06522512435913,-0.08,-0.03,0.12
30.075308322906494,-0.06,0.06,0.16
30.085089206695557,-0.03,0.21,0.18
30.09537410736084,-0.01,0.35,0.14
30.114336013793945,-0.04,0.35,0.09
30.11690330505371,-0.04,0.14,0.07
30.124754190444946,-0.01,-0.16,0.04
30.134998321533203,0.04,-0.34,-0.0
30.144713163375854,0.1,-0.29,-0.07
30.15489912033081,0.14,-0.1,-0.18
30.16456127166748,0.16,0.06,-0.27
30.174633026123047,0.18,0.05,-0.3
30.184413194656372,0.18,-0.12,-0.31
30.19464421272278,0.16,-0.37,-0.3
30.21440315246582,0.08,-0.83,-0.07
30.21619701385498,0.08,-0.83,-0.07
30.224337100982666,0.06,-0.87,0.05
30.234047174453735,0.1,-0.67,0.13
30.244011163711548,0.16,-0.2,0.18
30.25393319129944,0.24,0.38,0.21
30.263795137405396,0.31,0.83,0.16
30.274099349975586,0.29,0.94,0.06
30.28362512588501,0.23,0.65,0.02
30.293949127197266,0.19,0.08,0.03
30.31327199935913,0.08,-0.8,0.0
30.315661191940308,0.08,-0.8,0.0
30.32323122024536,0.06,-0.77,-0.03
30.333357334136963,0.05,-0.51,-0.08
30.343321323394775,0.06,-0.23,-0.13
30.353109121322632,0.11,0.04,-0.12
30.363280296325684,0.17,0.37,-0.1
30.37317705154419,0.23,0.73,-0.14
30.383109092712402,0.24,0.92,-0.24
30.393187046051025,0.18,0.75,-0.32
30.41279911994934,-0.12,-0.45,-0.3
30.415154218673706,-0.12,-0.45,-0.3
30.422503232955933,-0.19,-1.0,-0.23
30.432637214660645,-0.2,-1.21,-0.16
30.442588329315186,-0.16,-0.98,-0.07
30.452620029449463,-0.1,-0.4,-0.0
30.462238311767578,-0.03,0.33,-0.0
30.47238826751709,0.02,0.92,-0.06
30.48220205307007,-0.01,1.15,-0.12
30.492719173431396,-0.09,0.96,-0.14
30.51340413093567,-0.2,-0.03,-0.2
30.51494312286377,-0.2,-0.03,-0.2
30.521849155426025,-0.23,-0.37,-0.24
30.531792163848877,-0.21,-0.46,-0.27
30.54198718070984,-0.15,-0.31,-0.27
30.55166530609131,-0.1,-0.01,-0.33
30.56165599822998,-0.08,0.29,-0.44
30.571741104125977,-0.11,0.46,-0.54
30.581385135650635,-0.17,0.4,-0.57
30.59165906906128,-0.24,0.13,-0.54
30.602484226226807,-0.28,-0.25,-0.51
30.62042808532715,-0.3,-0.6,-0.49
30.62314224243164,-0.32,-0.77,-0.47
30.63130021095276,-0.33,-0.69,-0.41
30.64161515235901,-0.32,-0.37,-0.33
30.650971174240112,-0.29,0.08,-0.26
30.66098713874817,-0.26,0.5,-0.24
30.670974254608154,-0.25,0.7,-0.24
30.6806902885437,-0.26,0.7,-0.25
30.690775156021118,-0.3,0.56,-0.3
30.70139503479004,-0.33,0.34,-0.39
30.71867322921753,-0.36,0.12,-0.47
30.72132921218872,-0.4,-0.01,-0.49
30.73029613494873,-0.42,-0.06,-0.49
30.740222215652466,-0.42,-0.03,-0.5
30.750224113464355,-0.43,0.03,-0.51
30.760176181793213,-0.44,0.09,-0.52
30.77041530609131,-0.48,0.1,-0.53
30.779885292053223,-0.52,0.11,-0.52
30.790135145187378,-0.55,0.11,-0.5
30.79971218109131,-0.55,0.07,-0.5
30.816211223602295,-0.56,0.01,-0.53
30.819509029388428,-0.58,-0.0,-0.54
30.829721212387085,-0.61,0.04,-0.55
30.83961534500122,-0.62,0.2,-0.56
30.849645137786865,-0.66,0.37,-0.58
30.859480142593384,-0.7,0.44,-0.61
30.86940312385559,-0.72,0.34,-0.63
30.87938117980957,-0.75,0.11,-0.62
30.889294147491455,-0.77,-0.07,-0.6
30.899535179138184,-0.81,-0.12,-0.59
30.916836261749268,-0.82,0.01,-0.61
30.918955326080322,-0.86,0.21,-0.64
30.928996086120605,-0.92,0.33,-0.65
30.938788175582886,-0.98,0.28,-0.65
30.948809146881104,-1.04,0.11,-0.66
30.958845138549805,-1.11,-0.04,-0.66
30.968483209609985,-1.14,-0.12,-0.68
30.978567123413086,-1.2,-0.15,-0.69
30.98858404159546,-1.26,-0.14,-0.7
30.99919819831848,-1.36,-0.14,-0.69
31.016300201416016,-1.45,-0.12,-0.69
31.019541263580322,-1.52,-0.06,-0.71
31.02832317352295,-1.54,-0.0,-0.74
31.03840732574463,-1.52,0.03,-0.79
31.04812717437744,-1.48,-0.03,-0.88
31.05802011489868,-1.44,-0.17,-0.98
31.067967176437378,-1.41,-0.4,-1.07
31.07796621322632,-1.35,-0.69,-1.1
31.088013172149658,-1.25,-0.96,-1.03
31.09785032272339,-1.18,-1.11,-0.9
31.117891311645508,-0.99,-0.83,-0.56
31.1197612285614,-0.99,-0.83,-0.56
31.127710342407227,-0.87,-0.41,-0.43
31.13749933242798,-0.8,0.01,-0.36
31.147436141967773,-0.71,0.32,-0.33
31.15729808807373,-0.6,0.47,-0.36
31.167434215545654,-0.52,0.48,-0.43
31.177162170410156,-0.4,0.34,-0.49
31.187408208847046,-0.31,0.09,-0.49
31.199639320373535,-0.23,-0.18,-0.44
31.216530323028564,-0.13,-0.24,-0.22
31.21920919418335,-0.13,-0.24,-0.22
31.22677707672119,-0.06,-0.09,-0.09
